GO_ID	symbol
GO:0016477	PHACTR4
GO:0016477	CCL4L2
GO:0016477	IQGAP1
GO:0016477	CD300H
GO:0016477	CRK
GO:0016477	CXCR3
GO:0016477	SELP
GO:0016477	NDRG4
GO:0016477	CLASP2
GO:0016477	FERMT2
GO:0016477	KIT
GO:0016477	CXCR4
GO:0016477	AKT2
GO:0016477	TNLG2A
GO:0016477	A0A140VJI3
GO:0016477	A0A140VJU3
GO:0016477	A0A140VK07
GO:0016477	A0A140VKF3
GO:0016477	NSMF
GO:0016477	DCX
GO:0016477	HMGB1
GO:0016477	PIK3CD
GO:0016477	A0A384MEG1
GO:0016477	A0A384MEK5
GO:0016477	A0A384MQX1
GO:0016477	A0A384MTV1
GO:0016477	A0A384NYY3
GO:0016477	ITGB2
GO:0016477	PRKCD
GO:0016477	TGFB1
GO:0016477	VEGFA
GO:0016477	ADGRG1
GO:0016477	AKT3
GO:0016477	CXCL16
GO:0016477	PAFAH1B1
GO:0016477	MACF1
GO:0016477	RELN
GO:0016477	KANK1
GO:0016477	A0A8I5KW61
GO:0016477	C5
GO:0016477	STK39
GO:0016477	PLCG2
GO:0016477	CLASP1
GO:0016477	FERMT3
GO:0016477	PTPRJ
GO:0016477	A0A994J514
GO:0016477	PALLD
GO:0016477	CXCL5
GO:0016477	DLC1
GO:0016477	CCL21
GO:0016477	TGFBR1
GO:0016477	ITGB7
GO:0016477	PKN3
GO:0016477	OXSR1
GO:0016477	TEK
GO:0016477	MIIP
GO:0016477	ASAP3
GO:0016477	EPHA2
GO:0016477	FGF1
GO:0016477	PKN2
GO:0016477	LGALS9
GO:0016477	LYN
GO:0016477	PODXL
GO:0016477	PTPRK
GO:0016477	CD2AP
GO:0016477	SYK
GO:0016477	MAPK1
GO:0016477	FGR
GO:0016477	GAS6
GO:0016477	BCAR1
GO:0016477	P2RX4
GO:0016477	LGALS3
GO:0016477	PIK3CG
GO:0016477	FLT4
GO:0016477	SCAI
GO:0016477	THBS1
GO:0016477	PDGFRB
GO:0016477	PTK2B
GO:0016477	EPHB1
GO:0016477	LGALS9B
GO:0016477	ACVR1B
GO:0016477	CDC42BPB
GO:0016477	THY1
GO:0016477	CRKL
GO:0016477	PTP4A3
GO:0016477	NRP1
GO:0016477	PIK3CB
GO:0016477	CXCL2
GO:0016477	ACVR1C
GO:0016477	MADCAM1
GO:0016477	EPHB3
GO:0016477	LGALS9C
GO:0016477	SRC
GO:0016477	FERMT1
GO:0016477	PKN1
GO:0016477	FYN
GO:0016477	ZAP70
GO:0016477	F11R
GO:0016477	FLT1
GO:0016477	PLCG1
GO:0016477	CSF1
GO:0016477	ITGA11
GO:0016477	TBX21
GO:0016477	PIKFYVE
GO:0016477	CSF1R
GO:0016477	PRKCQ
GO:0016477	ASTN1
GO:0016477	TMEM102
GO:0016477	SEMA4D
GO:0016477	RHOC
GO:0016477	SRF
GO:0016477	KDR
GO:0016477	YES1
GO:0016477	STARD13
GO:0016477	JAM3
GO:0016477	MDK
GO:0016477	PTPRU
GO:0016477	LAMA1
GO:0016477	PRKD2
GO:0016477	KANK3
GO:0016477	F3
GO:0016477	JAM2
GO:0016477	CXCL1
GO:0016477	ITGB1BP1
GO:0016477	TMIGD1
GO:0016477	PDGFRA
GO:0016477	KANK2
GO:0016477	MAPK3
GO:0016477	PDGFB
GO:0016477	SHTN1
GO:0016477	CX3CL1
GO:0016477	CCR7
GO:0016477	CCL28
GO:0016477	CCL3
GO:0016477	PLEKHG3
GO:0016477	PRSS37
GO:0016477	RAC1
GO:0016477	SH3D21
GO:0016477	MAP2K1
GO:0016477	TCAF2
GO:0016477	FIGNL2
GO:0016477	GREM1
GO:0016477	A6XND0
GO:0016477	A6XND1
GO:0016477	WASHC1
GO:0016477	A8K119
GO:0016477	A8K147
GO:0016477	A8K1A2
GO:0016477	FGF13
GO:0016477	A8K1W3
GO:0016477	C3AR1
GO:0016477	A8K340
GO:0016477	A8K379
GO:0016477	PTPN1
GO:0016477	A8K4G2
GO:0016477	A8K4G3
GO:0016477	A8K4G9
GO:0016477	BMP7
GO:0016477	ADIPOQ
GO:0016477	A8K6L7
GO:0016477	A8K6S3
GO:0016477	NELF
GO:0016477	A8K8T0
GO:0016477	A8K9G9
GO:0016477	A8K9V7
GO:0016477	A8KAC4
GO:0016477	A8KAM8
GO:0016477	MYO1G
GO:0016477	B2R4J7
GO:0016477	B2R5J8
GO:0016477	B2R785
GO:0016477	B2R8H0
GO:0016477	B2R8H6
GO:0016477	B2RA70
GO:0016477	B2RAH3
GO:0016477	B2RAJ1
GO:0016477	B2RAX1
GO:0016477	B2RBL9
GO:0016477	HMGB1P1
GO:0016477	CCL27
GO:0016477	B3KN99
GO:0016477	B3KQ05
GO:0016477	B3KQN7
GO:0016477	B3KQV4
GO:0016477	B3KVF9
GO:0016477	B3KVH4
GO:0016477	B3KWW5
GO:0016477	B3KXB6
GO:0016477	B3KXH9
GO:0016477	B4DEZ5
GO:0016477	B4DFY3
GO:0016477	B4DGA3
GO:0016477	B4DHC3
GO:0016477	B4DHN0
GO:0016477	B4DJD7
GO:0016477	B4DKP4
GO:0016477	B4DL04
GO:0016477	B4DM06
GO:0016477	B4DM53
GO:0016477	B4DM73
GO:0016477	B4DMH0
GO:0016477	B4DNX3
GO:0016477	B4DP07
GO:0016477	B4DQA0
GO:0016477	B4DQY5
GO:0016477	B4DY26
GO:0016477	B4E0R1
GO:0016477	B4E125
GO:0016477	B4E143
GO:0016477	B4E176
GO:0016477	RAGE
GO:0016477	B7Z4E5
GO:0016477	B7Z506
GO:0016477	B7Z5R7
GO:0016477	B7Z5W1
GO:0016477	B7Z6W8
GO:0016477	B7Z7Q8
GO:0016477	B7Z8V3
GO:0016477	B7Z8Y6
GO:0016477	B7Z938
GO:0016477	B7Z965
GO:0016477	B7Z9T1
GO:0016477	NRP2
GO:0016477	B7ZM70
GO:0016477	LOC728835
GO:0016477	FFAR2
GO:0016477	CXCL8
GO:0016477	CCL25
GO:0016477	SPN
GO:0016477	GCSAM
GO:0016477	HIF1A
GO:0016477	CXCL6
GO:0016477	PTPRM
GO:0016477	CCR2
GO:0016477	GCSAML
GO:0016477	FAT3
GO:0016477	F6MF51
GO:0016477	PRKD1
GO:0016477	HCK
GO:0016477	TGFBR3L
GO:0016477	CDH5
GO:0016477	CCL2
GO:0016477	CCL13
GO:0016477	SMIM22
GO:0016477	EL52
GO:0016477	ITGB3
GO:0016477	KIF2A
GO:0016477	PDLIM1
GO:0016477	GPR25
GO:0016477	MYO1C
GO:0016477	MYO1F
GO:0016477	CCL24
GO:0016477	RHOD
GO:0016477	LGALS8
GO:0016477	CORT
GO:0016477	O00334
GO:0016477	FOXE1
GO:0016477	WASL
GO:0016477	CCRL2
GO:0016477	DNM1L
GO:0016477	PIK3C2A
GO:0016477	CLDN5
GO:0016477	USP9Y
GO:0016477	KRIT1
GO:0016477	SDCBP
GO:0016477	SOX1
GO:0016477	CXCR6
GO:0016477	ACKR2
GO:0016477	CCN1
GO:0016477	CCL22
GO:0016477	PIK3C2B
GO:0016477	WNT7A
GO:0016477	CLDN4
GO:0016477	PLPP3
GO:0016477	SOCS7
GO:0016477	ADGRB1
GO:0016477	TMSB4Y
GO:0016477	CXCL11
GO:0016477	TOR1A
GO:0016477	ADAM10
GO:0016477	TERT
GO:0016477	TNFSF11
GO:0016477	MSTN
GO:0016477	GIPC1
GO:0016477	FSCN2
GO:0016477	ZNF609
GO:0016477	PLXNB2
GO:0016477	SEMA3E
GO:0016477	SMAD7
GO:0016477	ANGPT2
GO:0016477	LDLRAD4
GO:0016477	LAMA5
GO:0016477	DEFB4A
GO:0016477	OGT
GO:0016477	ALOX15B
GO:0016477	FOXN1
GO:0016477	ARPC5
GO:0016477	FGF10
GO:0016477	PDPK1
GO:0016477	CLDN3
GO:0016477	PLXNB1
GO:0016477	SEPTIN4
GO:0016477	EFS
GO:0016477	DAPK3
GO:0016477	SRGAP3
GO:0016477	MAP3K7
GO:0016477	FGF16
GO:0016477	WDR62
GO:0016477	TBX1
GO:0016477	KLF4
GO:0016477	TNFSF12
GO:0016477	FOXO3
GO:0016477	SPRY2
GO:0016477	SNAI2
GO:0016477	NCK2
GO:0016477	LDB2
GO:0016477	ACTN4
GO:0016477	NARS1
GO:0016477	CREB3
GO:0016477	VEGFD
GO:0016477	AIRE
GO:0016477	CXCL13
GO:0016477	FGF17
GO:0016477	SPAG9
GO:0016477	ZEB2
GO:0016477	PIP5K1C
GO:0016477	PLXNC1
GO:0016477	JAK2
GO:0016477	SRPX2
GO:0016477	CTNND1
GO:0016477	OPHN1
GO:0016477	MITF
GO:0016477	SRGAP2
GO:0016477	PLXNA2
GO:0016477	WDR1
GO:0016477	SLIT1
GO:0016477	SLIT3
GO:0016477	ROCK2
GO:0016477	CPNE3
GO:0016477	SIN3B
GO:0016477	SEMA7A
GO:0016477	PDCD6
GO:0016477	SAP30
GO:0016477	GPC4
GO:0016477	DAB1
GO:0016477	PIK3C2G
GO:0016477	CYP7B1
GO:0016477	PAK3
GO:0016477	CDKL5
GO:0016477	FGF18
GO:0016477	TRPM2
GO:0016477	MTA2
GO:0016477	STK10
GO:0016477	PLEKHG5
GO:0016477	SASH1
GO:0016477	SUN1
GO:0016477	SEMA3D
GO:0016477	SIX3
GO:0016477	CCN4
GO:0016477	BMP10
GO:0016477	BAG4
GO:0016477	FMNL1
GO:0016477	NTN1
GO:0016477	CEP43
GO:0016477	CRTAM
GO:0016477	FGF19
GO:0016477	SEMA4F
GO:0016477	IL33
GO:0016477	RIGI
GO:0016477	CER1
GO:0016477	MAP4K4
GO:0016477	CLDN1
GO:0016477	GNA14
GO:0016477	SNAI1
GO:0016477	EOMES
GO:0016477	ITGBL1
GO:0016477	RECK
GO:0016477	FAM107A
GO:0016477	CH25H
GO:0016477	AGR2
GO:0016477	APC2
GO:0016477	PAK4
GO:0016477	ABL1
GO:0016477	EGFR
GO:0016477	F10
GO:0016477	PLG
GO:0016477	PLAU
GO:0016477	PLAT
GO:0016477	AGT
GO:0016477	C3
GO:0016477	TIMP1
GO:0016477	HRAS
GO:0016477	EGF
GO:0016477	CGA
GO:0016477	FSHB
GO:0016477	CALCA
GO:0016477	INS
GO:0016477	TNF
GO:0016477	IFNG
GO:0016477	IL1B
GO:0016477	CD4
GO:0016477	COL1A1
GO:0016477	COL3A1
GO:0016477	KRT6A
GO:0016477	LMNA
GO:0016477	APOE
GO:0016477	APOH
GO:0016477	LRG1
GO:0016477	FN1
GO:0016477	PPBP
GO:0016477	PF4
GO:0016477	CXCL10
GO:0016477	ANG
GO:0016477	VTN
GO:0016477	PLA2G1B
GO:0016477	ANXA1
GO:0016477	PDGFA
GO:0016477	CSF2
GO:0016477	PRNP
GO:0016477	SOD2
GO:0016477	HRG
GO:0016477	MAS1
GO:0016477	CD74
GO:0016477	KRT6B
GO:0016477	HSPB1
GO:0016477	GNAI2
GO:0016477	IGF1
GO:0016477	APP
GO:0016477	APOD
GO:0016477	S100A8
GO:0016477	IL4
GO:0016477	SERPINE1
GO:0016477	IL6
GO:0016477	EDN1
GO:0016477	ICAM1
GO:0016477	ITGB1
GO:0016477	INSR
GO:0016477	LCK
GO:0016477	CCK
GO:0016477	CDK1
GO:0016477	ATP5F1B
GO:0016477	S100A9
GO:0016477	GPI
GO:0016477	ITGAV
GO:0016477	SERPINE2
GO:0016477	P4HB
GO:0016477	DCN
GO:0016477	HEXB
GO:0016477	PFN1
GO:0016477	HSP90AA1
GO:0016477	UMOD
GO:0016477	LAMB1
GO:0016477	RET
GO:0016477	SP1
GO:0016477	IGF1R
GO:0016477	NGFR
GO:0016477	ELANE
GO:0016477	MMP2
GO:0016477	CTSG
GO:0016477	ITGA2B
GO:0016477	PTPRC
GO:0016477	MET
GO:0016477	FGF4
GO:0016477	ITGA5
GO:0016477	F7
GO:0016477	KRT16
GO:0016477	IL6R
GO:0016477	ADRA2A
GO:0016477	CD63
GO:0016477	GSTP1
GO:0016477	MMP7
GO:0016477	VIL1
GO:0016477	SPARC
GO:0016477	TPM1
GO:0016477	HMOX1
GO:0016477	CTSH
GO:0016477	TACSTD2
GO:0016477	ALOX5
GO:0016477	TMSB15A
GO:0016477	TMSB15B
GO:0016477	SAA1
GO:0016477	SRGAP2C
GO:0016477	APELA
GO:0016477	SRGAP2B
GO:0016477	ADORA3
GO:0016477	TMIGD3
GO:0016477	DEFB130B
GO:0016477	DEFB130A
GO:0016477	RAP2A
GO:0016477	RRAS
GO:0016477	PTPRF
GO:0016477	CHGA
GO:0016477	PF4V1
GO:0016477	FGF6
GO:0016477	HSPA5
GO:0016477	LAMC1
GO:0016477	HSPA8
GO:0016477	BCR
GO:0016477	FGFR1
GO:0016477	PSG2
GO:0016477	FGF3
GO:0016477	FGF5
GO:0016477	ANXA3
GO:0016477	BMP2
GO:0016477	BMP4
GO:0016477	ACE
GO:0016477	CDH1
GO:0016477	IFITM1
GO:0016477	CCL4
GO:0016477	CRIPTO
GO:0016477	RNH1
GO:0016477	SCG2
GO:0016477	ICAM2
GO:0016477	ITGA4
GO:0016477	KRT5
GO:0016477	CEACAM1
GO:0016477	LCP1
GO:0016477	GFAP
GO:0016477	EDN3
GO:0016477	MIF
GO:0016477	FOLR2
GO:0016477	CD99
GO:0016477	HGF
GO:0016477	ATP1B2
GO:0016477	DRD2
GO:0016477	MMP9
GO:0016477	ETS1
GO:0016477	JUP
GO:0016477	GLUL
GO:0016477	RAC2
GO:0016477	FOLR1
GO:0016477	VAV1
GO:0016477	HTN1
GO:0016477	ARSB
GO:0016477	CD44
GO:0016477	ITGB4
GO:0016477	NCK1
GO:0016477	DPEP1
GO:0016477	SELE
GO:0016477	FER
GO:0016477	CCL3L1
GO:0016477	PRKCA
GO:0016477	ITGA2
GO:0016477	GJA1
GO:0016477	HOXB9
GO:0016477	ENG
GO:0016477	XBP1
GO:0016477	SPI1
GO:0016477	ITGB5
GO:0016477	ARF4
GO:0016477	VCL
GO:0016477	ITGB6
GO:0016477	CDH2
GO:0016477	VCAM1
GO:0016477	FUT1
GO:0016477	SLC9A1
GO:0016477	CXCL3
GO:0016477	AZU1
GO:0016477	TAC1
GO:0016477	ITGAL
GO:0016477	ITGAX
GO:0016477	NTF3
GO:0016477	EDN2
GO:0016477	EFNA1
GO:0016477	COL5A1
GO:0016477	FUT3
GO:0016477	PTN
GO:0016477	FLNA
GO:0016477	NF1
GO:0016477	S1PR1
GO:0016477	EPHA1
GO:0016477	DRD1
GO:0016477	C5AR1
GO:0016477	TBXA2R
GO:0016477	ZP3
GO:0016477	FGF7
GO:0016477	CD9
GO:0016477	BMP5
GO:0016477	FUT4
GO:0016477	CDH3
GO:0016477	IL10
GO:0016477	CCL1
GO:0016477	FGFR4
GO:0016477	NR4A1
GO:0016477	ITGA6
GO:0016477	PPIB
GO:0016477	PTPRB
GO:0016477	PTPRG
GO:0016477	SP100
GO:0016477	MCC
GO:0016477	ATP2B4
GO:0016477	GATA2
GO:0016477	GATA3
GO:0016477	PRTN3
GO:0016477	NR2F2
GO:0016477	GADD45A
GO:0016477	EDNRB
GO:0016477	IGFBP6
GO:0016477	IGFBP5
GO:0016477	TNC
GO:0016477	CXCR1
GO:0016477	CXCR2
GO:0016477	APC
GO:0016477	CD24
GO:0016477	FPR2
GO:0016477	EDNRA
GO:0016477	TACR1
GO:0016477	ACKR3
GO:0016477	F2R
GO:0016477	ATP5F1A
GO:0016477	S100P
GO:0016477	CD40
GO:0016477	ITGA3
GO:0016477	ITGB8
GO:0016477	MSN
GO:0016477	CTNNA2
GO:0016477	HMGB2
GO:0016477	KLRK1
GO:0016477	DPP4
GO:0016477	CALR
GO:0016477	DUSP1
GO:0016477	GRN
GO:0016477	CD34
GO:0016477	S100A2
GO:0016477	EPHA3
GO:0016477	EPHA8
GO:0016477	EPHB2
GO:0016477	ARID4A
GO:0016477	IL12A
GO:0016477	IL12B
GO:0016477	NOS3
GO:0016477	PML
GO:0016477	DDT
GO:0016477	AXL
GO:0016477	TSPO
GO:0016477	AGTR1
GO:0016477	SERPINB1
GO:0016477	CORO1A
GO:0016477	S100A7
GO:0016477	HOXA7
GO:0016477	FGF9
GO:0016477	SDC4
GO:0016477	S100A11
GO:0016477	L1CAM
GO:0016477	ARRB2
GO:0016477	CCR1
GO:0016477	GPR183
GO:0016477	CXCR5
GO:0016477	DSG3
GO:0016477	ABCC1
GO:0016477	PRSS3
GO:0016477	GPC1
GO:0016477	PFN2
GO:0016477	CTNNA1
GO:0016477	NF2
GO:0016477	PTGS2
GO:0016477	PTGER4
GO:0016477	THBS4
GO:0016477	MYH9
GO:0016477	ADD2
GO:0016477	BSG
GO:0016477	DDIT3
GO:0016477	SOX18
GO:0016477	KRT2
GO:0016477	FLT3
GO:0016477	BMPR1A
GO:0016477	SERPINF1
GO:0016477	ACVRL1
GO:0016477	PPARG
GO:0016477	RPS19
GO:0016477	MMP12
GO:0016477	GDNF
GO:0016477	CEACAM6
GO:0016477	MYCNOS
GO:0016477	STAT3
GO:0016477	ID1
GO:0016477	LEP
GO:0016477	CD200
GO:0016477	WNT5A
GO:0016477	NBL1
GO:0016477	HTR2B
GO:0016477	PRKCI
GO:0016477	STAT1
GO:0016477	STAT5A
GO:0016477	PIK3CA
GO:0016477	MTOR
GO:0016477	ABL2
GO:0016477	PRCP
GO:0016477	MCAM
GO:0016477	DCC
GO:0016477	NR4A2
GO:0016477	NKX2-1
GO:0016477	CCR10
GO:0016477	XCR1
GO:0016477	NOTCH1
GO:0016477	BDKRB1
GO:0016477	MAP2K3
GO:0016477	MAP1B
GO:0016477	P2RY1
GO:0016477	XCL1
GO:0016477	CXCL12
GO:0016477	SOX9
GO:0016477	CD151
GO:0016477	IDH2
GO:0016477	LHX1
GO:0016477	CCN3
GO:0016477	PXN
GO:0016477	CX3CR1
GO:0016477	PPM1F
GO:0016477	GPR15
GO:0016477	NUMB
GO:0016477	PGF
GO:0016477	VEGFB
GO:0016477	VEGFC
GO:0016477	GSK3B
GO:0016477	AGTR2
GO:0016477	MEOX2
GO:0016477	MMP14
GO:0016477	HTR6
GO:0016477	RAB13
GO:0016477	DUSP3
GO:0016477	INSL3
GO:0016477	MECP2
GO:0016477	GPC3
GO:0016477	CCL11
GO:0016477	GPM6A
GO:0016477	CCR3
GO:0016477	CCR4
GO:0016477	CCR5
GO:0016477	CCR6
GO:0016477	CCR8
GO:0016477	CCR9
GO:0016477	PLXNA3
GO:0016477	PRKX
GO:0016477	ARHGDIB
GO:0016477	VAV2
GO:0016477	EFNB2
GO:0016477	STC1
GO:0016477	ATN1
GO:0016477	EPHB4
GO:0016477	EPHA4
GO:0016477	EMP2
GO:0016477	SLURP1
GO:0016477	AIF1
GO:0016477	SLC12A2
GO:0016477	FGF8
GO:0016477	F2RL1
GO:0016477	NCKAP1L
GO:0016477	AFDN
GO:0016477	GP2
GO:0016477	CDH4
GO:0016477	CDH6
GO:0016477	CDH8
GO:0016477	CDH11
GO:0016477	CDH12
GO:0016477	CDH13
GO:0016477	CDH15
GO:0016477	CCL23
GO:0016477	CCL18
GO:0016477	XG
GO:0016477	GFRA1
GO:0016477	ITGA1
GO:0016477	MAZ
GO:0016477	SOX10
GO:0016477	WNT4
GO:0016477	SOX8
GO:0016477	SYNJ2BP
GO:0016477	RAB25
GO:0016477	CORO7
GO:0016477	ADAMTS12
GO:0016477	TIRAP
GO:0016477	DEFA1
GO:0016477	CD81
GO:0016477	PTEN
GO:0016477	RAC3
GO:0016477	CDC42
GO:0016477	SRP54
GO:0016477	RAP2B
GO:0016477	SST
GO:0016477	TGFB2
GO:0016477	LMO4
GO:0016477	BTG1
GO:0016477	TMSB4X
GO:0016477	ARF6
GO:0016477	RAB11A
GO:0016477	ACTA2
GO:0016477	RHOB
GO:0016477	RAB1A
GO:0016477	PPIA
GO:0016477	GNAI1
GO:0016477	RACK1
GO:0016477	ACTG1
GO:0016477	UBE2I
GO:0016477	TMSB10
GO:0016477	CSNK2B
GO:0016477	CXADR
GO:0016477	SIRPA
GO:0016477	ADAM8
GO:0016477	GPC5
GO:0016477	JAG1
GO:0016477	ADAM17
GO:0016477	CCL20
GO:0016477	ADARB1
GO:0016477	CCL8
GO:0016477	CCL7
GO:0016477	GPLD1
GO:0016477	LCN2
GO:0016477	S100A12
GO:0016477	DEFB103A
GO:0016477	SMAD3
GO:0016477	RHOG
GO:0016477	TNFAIP6
GO:0016477	DAB2
GO:0016477	ARHGAP4
GO:0016477	FOXO4
GO:0016477	MPP1
GO:0016477	CDK5
GO:0016477	PLCB2
GO:0016477	MDM2
GO:0016477	ROR2
GO:0016477	PRKCE
GO:0016477	OGDH
GO:0016477	GCNT1
GO:0016477	AKAP12
GO:0016477	GNA12
GO:0016477	CAV1
GO:0016477	TGFBR3
GO:0016477	PPARD
GO:0016477	ACVR1
GO:0016477	MST1R
GO:0016477	PTK2
GO:0016477	PPP2R3A
GO:0016477	MEF2C
GO:0016477	TYRO3
GO:0016477	EGR3
GO:0016477	C1QBP
GO:0016477	ENPEP
GO:0016477	CD69
GO:0016477	TJP1
GO:0016477	CXCL9
GO:0016477	PDE4B
GO:0016477	SOS1
GO:0016477	LRP1
GO:0016477	PPP3CA
GO:0016477	DDR1
GO:0016477	DMTN
GO:0016477	SPOCK1
GO:0016477	CD47
GO:0016477	RBBP4
GO:0016477	MGAT3
GO:0016477	MGAT5
GO:0016477	ABCC8
GO:0016477	ELP6
GO:0016477	NEXN
GO:0016477	BST1
GO:0016477	BST2
GO:0016477	FUT7
GO:0016477	ST3GAL4
GO:0016477	RAB40B
GO:0016477	FSTL1
GO:0016477	STX4
GO:0016477	CDH17
GO:0016477	MERTK
GO:0016477	FAP
GO:0016477	HYAL2
GO:0016477	AIMP1
GO:0016477	EPS8
GO:0016477	FOXC1
GO:0016477	IL24
GO:0016477	TIAM1
GO:0016477	STK4
GO:0016477	TRIM32
GO:0016477	PLA2G7
GO:0016477	BAMBI
GO:0016477	PAK1
GO:0016477	FADD
GO:0016477	MAP2K5
GO:0016477	PAK2
GO:0016477	SEMA3B
GO:0016477	NOG
GO:0016477	SEMA3F
GO:0016477	CLN3
GO:0016477	PTK7
GO:0016477	ATM
GO:0016477	ADAM9
GO:0016477	ADAM15
GO:0016477	ROCK1
GO:0016477	NFATC2
GO:0016477	GAB1
GO:0016477	SMAD4
GO:0016477	HDAC1
GO:0016477	CAMK2B
GO:0016477	DGKZ
GO:0016477	SEMA5A
GO:0016477	CUL3
GO:0016477	GFUS
GO:0016477	CDH18
GO:0016477	ITGA7
GO:0016477	AAMP
GO:0016477	ACVR2B
GO:0016477	LAMC2
GO:0016477	SHROOM2
GO:0016477	ENPP2
GO:0016477	TNFAIP1
GO:0016477	BMPR2
GO:0016477	PTK6
GO:0016477	TUBB2A
GO:0016477	PRKG1
GO:0016477	LRP8
GO:0016477	DAG1
GO:0016477	ARHGEF7
GO:0016477	SCRIB
GO:0016477	DOCK1
GO:0016477	DPYSL3
GO:0016477	SELPLG
GO:0016477	GRB7
GO:0016477	NEDD9
GO:0016477	FGFBP1
GO:0016477	FAT1
GO:0016477	SEMA3A
GO:0016477	ZNF268
GO:0016477	Q14745
GO:0016477	CASP8
GO:0016477	GPNMB
GO:0016477	KIF14
GO:0016477	POSTN
GO:0016477	CDK5R1
GO:0016477	PLEC
GO:0016477	PTPRR
GO:0016477	ERBB4
GO:0016477	ANGPT1
GO:0016477	SHH
GO:0016477	SIX1
GO:0016477	MAPRE2
GO:0016477	TESK1
GO:0016477	DIXDC1
GO:0016477	TRADD
GO:0016477	TRIP6
GO:0016477	TWIST1
GO:0016477	MAPRE1
GO:0016477	MYLK
GO:0016477	SMAD2
GO:0016477	EZH2
GO:0016477	NFE2L2
GO:0016477	NTRK3
GO:0016477	MAPK14
GO:0016477	IL17A
GO:0016477	RBBP7
GO:0016477	NTRK2
GO:0016477	OCLN
GO:0016477	FSCN1
GO:0016477	CYP1B1
GO:0016477	PTPRO
GO:0016477	DDR2
GO:0016477	MSMP
GO:0016477	FAM110C
GO:0016477	Q1WIQ9
GO:0016477	Q1WIR0
GO:0016477	DEFB133
GO:0016477	DEFB114
GO:0016477	DEFB110
GO:0016477	DEFB109B
GO:0016477	ARL13B
GO:0016477	CCDC88A
GO:0016477	ANO6
GO:0016477	ARID4B
GO:0016477	SEMA4D variant protein
GO:0016477	AMOT
GO:0016477	Q53EK5
GO:0016477	Q53FD8
GO:0016477	Q53H89
GO:0016477	IL8RB
GO:0016477	DTGCU2
GO:0016477	OCIAD2
GO:0016477	Q59EA3
GO:0016477	Q59EB0
GO:0016477	Q59EZ1
GO:0016477	Q59F20
GO:0016477	Q59FR8
GO:0016477	Q59GA0
GO:0016477	Q59GI1
GO:0016477	Q59GS2
GO:0016477	Q59GW1
GO:0016477	Q59H02
GO:0016477	Q59H37
GO:0016477	Q59HA6
GO:0016477	Q59HC4
GO:0016477	Q59HG2
GO:0016477	ZC3H12A
GO:0016477	MEST
GO:0016477	TMEM196
GO:0016477	CRB2
GO:0016477	MIA3
GO:0016477	EFHC1
GO:0016477	BRMS1L
GO:0016477	NEXMIF
GO:0016477	LRRK2
GO:0016477	TMEM201
GO:0016477	S100A7L2
GO:0016477	CEP85L
GO:0016477	ARTN
GO:0016477	PIP5KL1
GO:0016477	Q5TCX1
GO:0016477	EMC10
GO:0016477	CDC42BPA
GO:0016477	SYDE2
GO:0016477	RNF20
GO:0016477	ARHGEF16
GO:0016477	KIAA0319
GO:0016477	DAB2IP
GO:0016477	ANKRD22
GO:0016477	CCL19
GO:0016477	CARMIL1
GO:0016477	EDG2
GO:0016477	DCLK1
GO:0016477	DKFZp666N084
GO:0016477	ARID2
GO:0016477	DKFZp781F1414
GO:0016477	DKFZp686C2268
GO:0016477	DKFZp686A03134
GO:0016477	WWC2
GO:0016477	MCTP1
GO:0016477	IQSEC1
GO:0016477	CARMIL2
GO:0016477	TTBK2
GO:0016477	SLC8B1
GO:0016477	NIPBL
GO:0016477	PRR5L
GO:0016477	CEP85
GO:0016477	MEAK7
GO:0016477	BRAT1
GO:0016477	RICTOR
GO:0016477	USP17L2
GO:0016477	PLET1
GO:0016477	IL27RA
GO:0016477	GPR15LG
GO:0016477	CXCL17
GO:0016477	IGSF10
GO:0016477	IL34
GO:0016477	SACK1H
GO:0016477	RIPOR1
GO:0016477	Q6ZSD0
GO:0016477	CDHR3
GO:0016477	SEPTIN14
GO:0016477	SYDE1
GO:0016477	PAXIP1
GO:0016477	USP45
GO:0016477	TUBA1A
GO:0016477	WUGSC:H_NH0244E06.1
GO:0016477	CBLL1
GO:0016477	MARK2
GO:0016477	RUFY3
GO:0016477	VASH1
GO:0016477	DKFZp686J1169
GO:0016477	TRIM46
GO:0016477	PODN
GO:0016477	SPRED1
GO:0016477	SRGAP1
GO:0016477	SH3RF1
GO:0016477	FRMD5
GO:0016477	ARPIN
GO:0016477	ADAT2
GO:0016477	YTHDF3
GO:0016477	CENPV
GO:0016477	MEGF8
GO:0016477	MCP-3
GO:0016477	S100A7A
GO:0016477	DSG4
GO:0016477	PHLDB2
GO:0016477	SDCCAG8
GO:0016477	CLEC14A
GO:0016477	DAAM2
GO:0016477	Q86TY5
GO:0016477	LDB1
GO:0016477	MAGI2
GO:0016477	CDH24
GO:0016477	ADGRG3
GO:0016477	PDPN
GO:0016477	JAML
GO:0016477	PRAG1
GO:0016477	CAMK1D
GO:0016477	FMNL3
GO:0016477	MT-RNR2
GO:0016477	NAV3
GO:0016477	MISP
GO:0016477	SPNS2
GO:0016477	DNAI3
GO:0016477	SULF1
GO:0016477	WWC1
GO:0016477	CCAR1
GO:0016477	CDH26
GO:0016477	PARP9
GO:0016477	AMOTL1
GO:0016477	HACE1
GO:0016477	CMTM1
GO:0016477	KIAA0319L
