gene,mitochondrial,mtdna_encoded,reference_only,mean_log_expr_training,clamp_delta,score_emt,score_migration_independent,score_invasion_independent,score_epithelial,z_emt,z_migration_independent,z_invasion_independent,z_epithelial,z_combined,z_combined_count_only,z_combined_quintile,z_combined_half_a,z_combined_half_b,p_empirical,fdr_bh,spearman_with_epithelial_state,direction_primary,direction_count_only,direction_quintile,stable_halves,called
COX4I1,True,False,False,2.204837861613457,-0.5880374883938084,-0.00801250904128704,-0.006283999793185999,-0.012943946738093315,-0.020724871445224863,-0.592108764082369,-1.0671506317653976,-1.0261213228611035,-1.2931579401609368,-1.3922227785479333,-1.286669240456323,-1.4460344482908118,-1.0281132070918064,-1.7036837035919181,0.8120347394540943,0.8455591094315569,-0.019690714092958226,False,False,False,False,False
BCL2L1,True,False,False,0.1754499499853197,-0.20156169713478203,-0.0068141103144689665,-0.00281422565634018,-0.0053254423051062785,-0.0035630158640404266,-0.5362530940764323,-0.6917704612085359,-0.5967641089256123,-0.4015742862784147,-1.4232133779321658,-1.4356691214410036,-2.2341040954334677,-1.3111983989497284,-1.4253540853295736,0.8182382133995038,0.8507178982062016,0.0021520323347669775,False,False,False,False,False
RPS3,True,False,False,4.171429881718259,-0.27357352322766293,-0.0006239237296424803,-0.007415336588682124,-0.001998881919244421,-0.0013496662602495296,-0.24773725087683143,-1.1895451688451637,-0.4092886389268603,-0.2865875170603553,-1.5599835415885002,-1.4832116845609487,-1.7651288463631853,-1.4043778377837546,-1.378408392717036,0.8424317617866005,0.8745366307571264,0.07681582140186824,False,False,False,False,False
GPX1,True,False,False,2.280399309120698,-0.5493091281095801,-0.0036583388318317564,-0.0032441455596411433,-0.00920526492463507,-0.0022048462898279397,-0.3891670478350894,-0.7382816749827009,-0.8154198628386736,-0.3310153781323723,-1.6118532075240917,-1.6489996458535918,-1.7250336661983534,-1.923746287068278,-1.2550380074568213,0.8529776674937966,0.8841366690460815,0.05324124754476085,False,False,False,False,False
TYMP,True,False,False,0.21497261023437386,-0.22820578301306746,-0.00859026812425372,-0.0044522784446276225,-0.008459053935573111,-0.007216605655737127,-0.6190372979325377,-0.8689844557792165,-0.773365536548012,-0.5913836528040366,-1.6700036374557294,-1.662293664780726,-2.8664757979552906,-1.5279822658210866,-1.6860468581840167,0.8598014888337469,0.8898553402671453,-0.06185648010312055,False,False,False,False,False
DHRS2,True,False,False,0.11130485209496921,-0.13847547786068273,-0.011031829708283994,-0.0035990148230240293,-0.008863023590990633,-0.007636958400545834,-0.7328350307612959,-0.7766734778379583,-0.7961321159062317,-0.6132215965137475,-1.6924190279917384,-1.518642242813677,-3.4547378208193233,-1.5506504488493522,-1.6413699702048492,0.8616625310173698,0.8904281997311515,-0.18303559299304764,False,False,False,False,False
BNIP3L,True,False,False,0.2666138028107319,-0.3023874697652766,-0.008893333975132332,-0.005428829718575985,-0.012518649573807862,-0.012300307667793555,-0.6331627686777298,-0.9746334027465522,-1.0021527858393733,-0.8554894538182636,-1.7544595034453916,-1.6537011108740822,-2.7305096858206683,-1.7177093680397215,-1.7012307946839047,0.8672456575682382,0.8948398375817731,-0.09279930956151071,False,False,False,False,False
UBC,True,False,False,1.4247895525351266,-1.1461615468960777,-0.01743585926305559,-0.011068604765298268,-0.029045733396493544,-0.04876428891450808,-1.0313177923955128,-1.5847767825301846,-1.9335721644068895,-2.7498469422178804,-1.799819797114707,-1.6986238325910215,-1.180170690697509,-1.2339550341315517,-2.322753038024611,0.8715880893300249,0.8979598923354719,-0.01666229349381137,False,False,False,False,False
JUN,True,False,False,0.5065431471326706,-0.5682662184889853,-0.015138426664181368,-0.0028465774959643923,-0.013160142648017263,-0.010177765083892634,-0.9242377077526319,-0.6952704697384873,-1.0383055086636706,-0.7452202429206723,-1.9125934432341176,-1.9098122234162154,-1.6839982749160876,-2.0016814373552334,-1.8091051113406125,0.8864764267990074,0.9119191037010937,-0.10121167215330294,False,False,False,False,False
RPS27A,True,False,False,3.9117759314447906,-0.33314151574040546,-0.00500970751058951,-0.009995090664096274,-0.00951494764705282,-0.010303062037022586,-0.4521524309867109,-1.4686378378867377,-0.8328726991624968,-0.7517296040304596,-2.001933364005486,-2.151299668028449,-2.231945052038278,-1.696715432162248,-1.878928465827618,0.892059553349876,0.9155346572393793,0.037223794547535,False,False,False,False,False
KRT17,True,False,False,3.074507669401477,-1.0912141373524111,-0.05098019369376075,-0.01785593413320666,-0.0342353146749232,-0.09467745246259386,-2.5947717852957264,-2.3190692048223,-2.226042186416803,-5.135103357170357,-2.0047798193644715,-1.9730358387868279,-1.8771058062282986,-1.6518339518097864,-2.4130057742850113,0.8926799007444168,0.9155346572393793,-0.22342713357982835,False,False,False,False,False
GLS,True,False,False,0.39983876865694123,-0.4156775642085417,-0.016834746360183887,-0.0052438461852002075,-0.009799159291933998,-0.011083319386345304,-1.0033007700241185,-0.954620817612716,-0.8488900580926617,-0.7922651216023788,-2.0145465241271174,-2.0089816876463944,-2.62140672431811,-2.068964814913712,-1.9037790920847737,0.8951612903225806,0.9166990055784622,-0.13132460277728925,False,False,False,False,False
TMBIM6,True,False,False,1.0874739794576467,-1.067077029342997,-0.02305023358115274,-0.005967151497736835,-0.017003178628677475,-0.0252165145439609,-1.2929958400967823,-1.0328721564250751,-1.2548880723707547,-1.5265054093179347,-2.054250659574678,-2.074640286703512,-1.6847898995177444,-1.9574873699129225,-2.1367177343730255,0.8995037220843672,0.9195387141350054,-0.04163284543617382,False,False,False,False,False
RAC2,True,False,False,0.5269330675484456,-0.5610626047765194,-0.009580440945202492,-0.005810992109562067,-0.012560368728863482,-0.007640556558396206,-0.6651878529173629,-1.015977933500125,-1.0045039586108775,-0.6134085261093443,-2.0722612189190213,-2.025389046731603,-2.7429780267683532,-2.1484095005958235,-1.9622460208108445,0.9013647642679901,0.9195387141350054,0.014099810338416764,False,False,False,False,False
GPAM,True,False,False,0.31728491509667633,-0.3560587350401053,-0.019959745813634525,-0.0038493718584930964,-0.009570659962658155,-0.009520490834471873,-1.148952575499684,-0.8037585453288123,-0.8360124866129877,-0.7110738783781378,-2.0776497290633458,-2.1013780375439755,-2.304392058005325,-1.7849264005871843,-2.3042270314516755,0.901985111662531,0.9195387141350054,-0.2534259992689226,False,False,False,False,False
UQCR11,True,False,False,1.7891746498369978,-0.6607647077942673,-0.009822593646793519,-0.007094900072661456,-0.014464381069209265,-0.011158345978117538,-0.676474247911312,-1.154878499116099,-1.111808671883734,-0.7961628634586837,-2.146998555452461,-2.2322115521897676,-2.1654489707991016,-2.2535865233499495,-1.9500996746104926,0.9069478908188585,0.9232160144209905,-0.02794914022469757,False,False,False,False,False
UQCRB,True,False,False,1.1788830016842018,-1.078715628724254,-0.021247999943025363,-0.00794297848381228,-0.01855549628495992,-0.0265565447865274,-1.2089962787553563,-1.2466285110960673,-1.3423722748027251,-1.5961219524900143,-2.2018751121641342,-2.3026295780707553,-1.8167324081823046,-2.424202071899396,-1.9473248494322484,0.9106699751861043,0.9256212732861746,-0.0954549742939249,False,False,False,False,False
FAM210B,True,False,False,0.45171659347800996,-0.4609848554339024,-0.022117557586441995,-0.007683005505295206,-0.01605898321567635,-0.015463492796704219,-1.2495251308768696,-1.2185031354470843,-1.201675907765124,-1.0198215764025504,-2.6498825976865272,-2.6656057075748585,-3.6207722164337546,-2.3468008187030147,-2.881828267135582,0.9330024813895782,0.9469071383402425,-0.12886932763198355,False,False,False,False,False
OPTN,True,False,False,0.42236238390038194,-0.4362884996159346,-0.02292329094931596,-0.009504554425099513,-0.02012762842243121,-0.02168028168189651,-1.28707922353596,-1.4155687994431243,-1.4309731649669994,-1.3427929079963719,-2.7908282799497117,-2.789697243958576,-4.119856411502891,-2.647654734364994,-2.853029154932197,0.9441687344913151,0.9568138514711095,-0.12442894361472766,False,False,False,False,False
ETHE1,True,False,False,0.8385178466522999,-0.8303247886961973,-0.02368260918717103,-0.011969674029103922,-0.02568330985372797,-0.02942954243882692,-1.3224699728533702,-1.6822596504607155,-1.7440755490158162,-1.745378408606651,-3.003426763723251,-2.924488474658562,-2.613892567020815,-3.0494247587945127,-2.913919784567485,0.9509925558312655,0.962297073582603,-0.10687960802138462,False,False,False,False,False
ROMO1,True,False,False,0.8564325332662497,-0.8532404866440204,-0.022701175147569832,-0.009009676533544118,-0.02228913817717823,-0.016791279507715445,-1.2767267201096781,-1.3620300559946084,-1.552789699216714,-1.088802050092001,-3.102744425229,-3.118690446084823,-2.750275397443988,-3.0888752918637543,-3.063250534877019,0.9547146401985112,0.9646300741471604,-0.06256337705668907,False,False,False,False,False
PRDX5,True,False,False,1.0629718119288876,-1.0064730156371617,-0.031658655859322794,-0.012504019129589117,-0.029317706832285077,-0.036274695169958494,-1.694222229345287,-1.740068184113195,-1.9488998127246222,-2.10099416673582,-3.282196059447285,-3.165878758491039,-2.835429082040556,-2.7530194911471035,-3.7817890307401716,0.9596774193548387,0.9682078853046595,-0.13433642098618673,False,False,False,False,False
NME4,True,False,False,1.00674233944763,-0.9811853782853575,-0.03700235180549624,-0.01056968898267279,-0.01813932819492892,-0.021661361060382203,-1.9432843408964426,-1.5308011967458859,-1.318918226408281,-1.3418099538639556,-3.4511938101866546,-3.533978373711206,-2.918491555975162,-3.5300835547976783,-3.346127053730095,0.9646401985111662,0.9717751112220476,-0.1837417303094319,False,False,False,False,False
MCL1,True,False,False,0.7227424186161601,-0.7317256973404613,-0.01805075894654851,-0.008639383274817614,-0.023316255591946694,-0.004044147742233857,-1.0599773971158284,-1.3219695963984777,-1.6106751116974294,-0.42656979541376505,-3.5660523097979704,-3.6025131358509164,-3.66913038802096,-3.5156538015214696,-3.590177743587588,0.96712158808933,0.9728357481371253,-0.03093168300503674,False,False,False,False,False
RRAS,True,False,False,0.6297197905311198,-0.6473351044853759,-0.04034631753845053,-0.013331899900365304,-0.031053588503119393,-0.03699434465149544,-2.0991418550202954,-1.829633098911141,-2.0467291602648046,-2.1383810163820103,-3.8371230978142306,-3.8055217854286405,-4.641439921755312,-3.4562690111115675,-4.161679680278937,0.9720843672456576,0.9749476496234063,-0.2180163784395435,False,False,False,False,False
IFI27L2,True,False,False,0.5518775014259276,-0.5589667786122897,-0.034502522663555225,-0.014498587174553898,-0.028438579598639265,-0.031100266935829,-1.8267708395893953,-1.9558520545834406,-1.8993547054068876,-1.8321750049666203,-3.849802594613103,-3.8755623613680923,-5.192099178605091,-3.4012548477504265,-4.273058447767708,0.9720843672456576,0.9749476496234063,-0.2084763657338549,False,False,False,False,False
UBA52,True,False,False,3.0537078482264657,-0.43607191982793975,-0.03336424931897845,-0.01945598933953612,-0.033243171520204416,-0.040550178500381964,-1.7737175286266529,-2.4921724019077294,-2.170127823633108,-2.3231118178149983,-4.112905936352492,-3.9914819614765884,-4.2018040907312395,-3.4080937098761392,-4.13163645909758,0.978287841191067,0.979726499781054,-0.1692792927868291,False,False,False,False,False
SLC25A37,True,False,False,0.9629785210438,-1.0005488026284621,-0.05165055952324296,-0.018965856410576878,-0.042882540027547406,-0.027744572268509786,-2.626016588646138,-2.4391469958691947,-2.7133751818009633,-1.6578417285531573,-6.120697037763138,-6.188370583410745,-5.514634262315618,-6.717639759158766,-5.571303281227878,0.9931761786600496,0.9931761786600496,-0.17862561844954766,False,False,False,False,False
MT-ND2,True,True,False,3.1588007641955596,-0.40070105431085096,0.03287335642720739,0.014894929460324068,0.028487565077438104,0.02642196011002179,1.3135236088582551,1.2241080386394037,1.3088406947795872,1.1561893433051034,2.6902829989721426,0.9978259755558814,3.2138056953644876,2.358448431612259,2.321246475012062,0.07133995037220843,,0.21170646625388606,False,False,False,True,False
MT-ND5,True,True,False,1.7534827741886247,-0.6881069566914402,0.02051417839838731,0.00849365271559038,0.01996432764176876,0.01717656850251469,0.7374797980013071,0.5315810148475437,0.8284953053033405,0.6758776432093794,1.4216784749428122,0.9044739743442355,1.3550165804117515,1.5127798702529254,1.2573626906303192,0.17990074441687345,,0.18742880498363465,False,False,False,True,False
MT-ND4,True,True,False,3.5609036149772595,-0.33667128712722255,0.011733597281548023,0.004301611303871966,0.010664025855926285,0.00734365320558554,0.32822932873158456,0.07806180637745948,0.3043567819681276,0.16504322281225922,0.5456046942649123,-0.6145880341776025,0.5179866106855492,0.6533116507922767,0.12412828814110745,0.32444168734491313,,0.15602628299321925,False,False,False,True,False
MT-CO2,True,True,False,4.17712550565233,-0.25108694492533884,-0.0018078766711343442,0.003825474514357917,0.004203113226169625,-0.004590503344090958,-0.3029196232564433,0.02655058339662994,-0.05976185451671229,-0.45495377298067796,0.11882287860415236,-0.9417067433098185,0.35259638802122945,0.11875228558531148,-0.21680738928040671,0.44168734491315137,,0.1548814267105222,False,False,False,False,False
MT-ATP6,True,True,False,3.363577065287167,-0.4570722878662441,-0.010626061908926522,0.006546289094385414,0.007271946771321994,-0.0029651445131563346,-0.7139227674279365,0.32090399108925916,0.11318886469180664,-0.3705139897358115,0.09068407808894086,-0.8945263802787686,0.1464797770310963,0.30177178457705783,-0.2441835060568357,0.4485111662531017,,0.01865116760881077,False,False,False,False,False
MT-ND6,True,True,False,1.364612510212612,-1.3323805640171458,0.030468680241734512,0.002226312830332218,0.0030789449790533194,0.021432045893017868,1.2014450522967564,-0.14645594729451733,-0.12311677552807389,0.8969559562677294,0.03491637320643581,-0.039906408377397784,-0.028204055186857535,-0.5667937565290255,0.640926991021751,0.4621588089330025,,0.25675396259664035,False,False,False,False,False
MT-ND1,True,True,False,3.306856657810101,-0.40289699084145636,0.016580483716338062,0.0005981912896821547,0.007665722839082849,0.013289905230159976,0.5541358514935885,-0.32259552223875204,0.13538096247890283,0.4739597663583346,-0.10703847462459537,-0.7912256382406683,0.1452766853610944,-0.5410194329914992,0.1822760561532456,0.5012406947890818,,0.2296949336418495,False,False,False,False,False
MT-ND4L,True,True,False,0.23624174295446124,-0.29676957504788753,0.0034180304727102224,0.0009127029598669091,0.002704146733100682,0.0018161554704534582,-0.059347481217142145,-0.288569836490976,-0.14423933732292732,-0.1221184191327723,-0.3700382358982732,-0.503213095381409,-0.13411528668685652,-0.46764190425303764,-0.2977133226682695,0.5713399503722084,,0.05472104017132173,False,False,False,False,False
MT-CYB,True,True,False,3.459393185292069,-0.341894869755093,-0.015490951988552501,-0.001060280877368642,-0.006451869745271874,-0.015219823011110032,-0.9406684146168582,-0.5020186029287445,-0.6602463516235225,-1.0071625724415205,-1.0957707967276047,-1.7236260895143376,-1.1862943016286216,-0.9660459995473801,-1.109021897603077,0.7555831265508685,,0.020352839589452224,False,False,False,False,False
MT-CO3,True,True,False,4.310245985277844,-0.26719245404977965,-0.0037610956104139354,-0.0014645542668943101,-0.008250806701024417,-0.005181604080245809,-0.3939563959768374,-0.5457552289817875,-0.7616293154534287,-0.485662326124045,-1.2156786142880087,-1.8559825242969863,-1.0146523252897044,-1.2688464988233688,-0.9303155451175789,0.78287841191067,,0.13914372730041746,False,False,False,False,False
MT-ND3,True,True,False,1.7553718193681063,-0.7237632351200983,-0.007027118500536098,-0.0030682189510591457,-0.013129244880489851,-0.008513878321533714,-0.5461811044149606,-0.7192489201893203,-1.036564198476207,-0.658778876938245,-1.643215346142243,-2.003057915399185,-1.6091748613445016,-1.5059077869392135,-1.7047964754545597,0.8560794044665012,,0.04359282055465161,False,False,False,False,False
